"timestamp","run_id","architecture","partitions","target_rate","replication","synthetic_cost_us","persistence","events","seconds","throughput","mean_us","p50_us","p95_us","p99_us","max_us","cpu_avg","cpu_peak","mem_avg_mb","mem_peak_mb","gc_gen0","gc_gen1","gc_gen2","allocated_mb","windows","digest_hash","warmup_events","measured_events","windows_written","windows_dropped","producer_achieved_rate","producer_jitter_ms","broker_cpu_avg","broker_cpu_peak","broker_mem_avg_mb","broker_mem_peak_mb","db_cpu_avg","db_cpu_peak","db_mem_avg_mb","db_mem_peak_mb","warmup_seconds","measure_seconds","commit"
"2026-09-23T11:28:01.4491207+00:00","2c651e29-5009-4eca-ac4b-a1b7f94f4204","kafka-pipelines","4","100000","1","0","1","10000000","89.939","100004.0","3603.2","3601","5751","6091","13247","87.3","210.6","78.4","88.3","928","11","1","8298","2636707","5389121B4C525B1F","1005775","8994225","2636707","0","99988.8","5.45","53.6","60.5","1620.5","1774.7","8.6","10.9","570.5","575.3","10","90","f272ebb"
"2026-09-23T11:30:04.2509082+00:00","badf7a81-cdc8-4609-a91f-33f217d590bf","kafka-channels","4","100000","2","0","1","10000000","89.981","99969.8","9219.6","9263","14799","15831","47487","78.7","309.0","81.3","89.2","928","11","1","8295","2636707","5389121B4C525B1F","1004633","8995367","2636707","0","99948.2","5.19","46.1","84.9","1607.7","1813.3","7.3","9.8","570.7","577.2","10","90","f272ebb"
"2026-09-23T11:32:07.1934767+00:00","bea55289-7e2d-4995-b30c-4a38f2cd2a9f","kafka-channels","4","100000","4","0","1","10000000","89.968","99974.0","9287.6","9335","14951","15903","47423","77.0","323.0","80.5","88.3","928","11","1","8295","2636707","5389121B4C525B1F","1005558","8994442","2636707","0","99951.7","5.01","51.8","60.9","1570.3","1672.5","7.9","10.5","570.1","572.2","10","90","f272ebb"
"2026-09-23T11:34:10.1649578+00:00","b93bb3c2-7d3b-4279-962c-3a0e89a7b7ed","kafka-pipelines","4","200000","5","0","1","20000000","89.940","200006.6","22925.1","3941","6219","889855","1581055","150.0","476.7","88.7","101.1","1856","13","3","16603","5272442","2BA6E7415EE45804","2011354","17988646","5272442","0","199976.5","15.95","58.6","67.3","1651.8","1832.1","19.5","24.8","582.5","631.1","10","90","f272ebb"
"2026-09-23T11:36:13.1425915+00:00","99c7d76a-4317-4be3-8de6-3a5dd83e6882","kafka-channels","4","100000","3","0","1","10000000","89.940","100003.4","3524.5","3523","5691","6007","15319","81.3","222.4","80.3","88.2","928","11","1","8294","2636707","5389121B4C525B1F","1005675","8994325","2636707","0","99998.5","4.66","46.7","59.2","1708.7","1989.0","8.5","13.6","570.2","573.4","10","90","f272ebb"
"2026-09-23T11:38:16.0475502+00:00","f0196896-8418-4649-87df-5335baf9bccc","kafka-channels","4","200000","2","0","1","20000000","89.939","200005.2","3800.1","3795","5843","6295","15623","141.5","315.7","86.6","94.7","1857","13","3","16589","5272442","2BA6E7415EE45804","2011724","17988276","5272442","0","199996.8","7.99","58.6","67.4","1708.8","1905.4","19.0","25.4","593.8","656.5","10","90","f272ebb"
"2026-09-23T11:40:19.6848340+00:00","f8572543-ee4a-42a8-8387-f8709dcf34d8","kafka-channels","4","200000","5","0","1","20000000","89.939","200005.8","6424.9","3839","5943","98687","466687","141.5","352.8","87.3","95.2","1856","12","2","16592","5272442","2BA6E7415EE45804","2011717","17988283","5272442","0","199996.4","18.76","59.6","89.8","1724.5","1941.6","17.4","23.7","585.0","626.8","10","90","f272ebb"
"2026-09-23T11:42:23.2808645+00:00","10ebc490-d274-4981-84fb-db1dc6e70155","kafka-channels","4","400000","5","0","1","40000000","89.944","400001.7","4760.2","4583","6803","9879","108031","263.0","561.5","106.8","122.2","3711","13","3","33201","10544898","52075B97DD4BCBB2","4022161","35977839","10502998","41900","399948.8","20.38","73.8","85.3","1783.2","1961.9","49.5","76.3","628.4","1035.2","10","90","f272ebb"
"2026-09-23T11:44:28.3160549+00:00","bec39e48-3d3b-454b-a6a3-e02d0b5ea00d","kafka-direct","4","400000","3","0","1","40000000","90.274","398557.7","25286.0","5535","9359","723455","1257471","101.1","395.9","108.5","193.5","3703","14","3","33189","10544898","52075B97DD4BCBB2","4020555","35979445","10407320","137578","398736.6","64.16","60.4","69.7","1797.8","2014.7","37.9","47.9","628.8","944.2","10","90","f272ebb"
"2026-09-23T11:46:31.0842120+00:00","34e3a638-526e-4de4-9d2b-afe1044b73c5","kafka-channels","4","200000","1","0","1","20000000","89.941","200009.9","4268.2","3807","5867","6967","201727","144.9","333.6","86.5","95.1","1857","13","3","16590","5272442","2BA6E7415EE45804","2010991","17989009","5272442","0","199996.4","17.25","58.7","68.2","1778.3","2117.1","18.4","24.7","573.7","584.4","10","90","f272ebb"
"2026-09-23T11:48:34.2778059+00:00","44e3dd5a-4303-43cf-bc41-32c71fd103b4","kafka-pipelines","4","100000","2","0","1","10000000","89.941","100003.6","4771.1","3581","5747","6439","423423","87.7","247.6","81.5","88.5","928","11","1","8296","2636707","5389121B4C525B1F","1005549","8994451","2636707","0","99998.3","7.14","47.9","81.5","1725.1","1878.2","7.9","9.9","569.5","571.8","10","90","f272ebb"
"2026-09-23T11:50:38.3464095+00:00","340e7df8-7240-4e06-9f0d-9d52828b1479","kafka-channels","4","400000","3","0","1","40000000","90.501","397535.1","26965.3","5527","46687","757759","1063935","251.2","602.6","110.1","128.9","3712","13","3","33207","10544898","52075B97DD4BCBB2","4022858","35977142","10049225","495673","397733.6","51.36","63.3","87.3","1777.4","1884.3","40.1","52.2","652.6","908.8","10","90","f272ebb"
"2026-09-23T11:52:41.2480468+00:00","60f371c1-bff1-4bc6-b722-6c075215e139","kafka-direct","4","100000","4","0","1","10000000","89.929","99965.0","9117.3","9167","14879","15815","49151","42.2","198.7","80.9","87.7","925","11","1","8290","2636707","5389121B4C525B1F","1010256","8989744","2636707","0","99955.1","4.78","51.7","58.3","1706.3","1896.4","7.7","9.5","569.6","573.0","10","90","f272ebb"
"2026-09-23T11:54:44.0402129+00:00","ff3f33ae-91b9-49a6-9658-afba0a201dc2","kafka-channels","4","200000","4","0","1","20000000","89.941","200013.1","6683.4","6675","10239","10911","31759","138.7","506.1","87.3","94.3","1856","12","2","16591","5272442","2BA6E7415EE45804","2010543","17989457","5272442","0","199976.4","10.58","49.4","72.9","1676.5","1749.8","16.1","20.5","574.4","588.9","10","90","f272ebb"
"2026-09-23T11:56:47.0814923+00:00","22f09ecf-1137-4329-9bb3-183b09f0ca3b","kafka-pipelines","4","100000","5","0","1","10000000","89.941","100003.2","3617.9","3617","5767","6107","15199","88.8","216.5","80.1","85.6","928","11","1","8300","2636707","5389121B4C525B1F","1005630","8994370","2636707","0","99998.2","4.91","52.3","59.7","1737.9","1859.3","8.2","9.9","569.8","571.7","10","90","f272ebb"
"2026-09-23T11:58:50.2647364+00:00","9159de01-9654-4a11-9d70-7b00fbbef6fa","kafka-pipelines","4","200000","4","0","1","20000000","89.940","200015.4","8823.8","6683","10335","21055","506879","143.0","557.6","87.0","95.8","1857","12","3","16594","5272442","2BA6E7415EE45804","2010707","17989293","5272442","0","199996.2","15.98","54.7","61.3","1740.1","1949.4","17.5","20.0","575.0","588.5","10","90","f272ebb"
"2026-09-23T12:00:53.0810477+00:00","1ca66b1c-6a1a-4e7a-8b69-3e3fcf49baea","kafka-direct","4","200000","5","0","1","20000000","89.987","199921.2","8277.2","6675","10391","35455","345855","65.4","216.6","86.9","94.5","1852","12","2","16589","5272442","2BA6E7415EE45804","2009730","17990270","5272442","0","199891.4","16.59","51.1","64.1","1744.3","1954.2","16.1","18.5","574.5","584.8","10","90","f272ebb"
"2026-09-23T12:02:56.1318697+00:00","39440f99-f358-4c3a-9dd7-66df0b306c8c","kafka-pipelines","4","200000","3","0","1","20000000","89.941","200002.4","3895.9","3831","5855","6391","97151","152.1","427.4","86.6","95.0","1856","12","3","16591","5272442","2BA6E7415EE45804","2011556","17988444","5272442","0","199997.1","11.03","56.4","64.3","1783.6","1958.8","18.5","21.8","575.1","585.8","10","90","f272ebb"
"2026-09-23T12:05:02.1118450+00:00","44b9c449-0a47-4bd1-8a48-7b2d1fe5fe49","kafka-channels","4","400000","4","0","1","40000000","91.391","393658.2","21951.0","4679","9639","684543","1478655","263.3","550.0","106.1","125.3","3709","12","3","33190","10544898","52075B97DD4BCBB2","4023198","35976802","10429984","114914","394284.7","71.29","70.6","111.4","1823.3","1932.8","46.4","67.0","613.9","840.1","10","90","f272ebb"
"2026-09-23T12:07:05.0994652+00:00","bbf2f06e-a343-4de3-a220-678940de7bc6","kafka-direct","4","200000","4","0","1","20000000","89.938","200006.0","5811.5","3763","5855","7935","559103","56.6","191.9","85.7","93.4","1849","11","2","16577","5272442","2BA6E7415EE45804","2011916","17988084","5272442","0","199997.1","19.24","57.3","64.2","1827.3","2152.5","18.2","25.1","583.9","678.8","10","90","f272ebb"
"2026-09-23T12:09:08.5775630+00:00","595595c9-693d-4cb2-817a-0ded997d3bd3","kafka-direct","4","400000","2","0","1","40000000","89.926","401401.4","12907.5","4375","6747","305407","905215","93.5","341.3","106.8","122.0","3700","13","3","33173","10544898","52075B97DD4BCBB2","3903390","36096610","10347320","197578","399952.5","67.52","60.9","74.4","1837.9","2014.6","37.3","60.9","616.0","868.9","10","90","f272ebb"
"2026-09-23T12:11:11.2439817+00:00","e2a1ff73-b224-4d0a-b536-564a0c393e71","kafka-direct","4","100000","5","0","1","10000000","89.944","100002.6","9197.0","9239","14983","15879","21663","44.1","205.1","79.9","86.9","926","11","1","8298","2636707","5389121B4C525B1F","1005408","8994592","2636707","0","99996.9","4.88","52.2","59.8","1767.0","2062.8","7.8","10.2","569.2","571.6","10","90","f272ebb"
"2026-09-23T12:13:13.9704368+00:00","09bbb203-9088-4b9f-b1ec-36bab674a1bd","kafka-pipelines","4","100000","3","0","1","10000000","89.938","100011.9","9272.8","9327","14919","15839","22287","84.3","295.9","79.0","88.6","928","11","1","8299","2636707","5389121B4C525B1F","1005113","8994887","2636707","0","99985.9","5.46","44.4","63.0","1671.8","1749.9","7.2","9.7","569.6","572.9","10","90","f272ebb"
"2026-09-23T12:15:16.9405932+00:00","aac20995-60eb-4dd1-8684-3e225fe5a9d4","kafka-direct","4","100000","3","0","1","10000000","89.944","100002.7","3576.3","3549","5727","6051","69759","37.5","129.9","77.2","84.1","925","11","1","8293","2636707","5389121B4C525B1F","1005399","8994601","2636707","0","99998.4","6.37","52.5","59.4","1740.9","1939.5","8.2","10.6","569.4","572.9","10","90","f272ebb"
"2026-09-23T12:17:19.7578146+00:00","2cb06c12-b2fa-4242-809d-568dd841775e","kafka-channels","4","100000","1","0","1","10000000","89.940","100003.4","3545.7","3535","5699","6007","46079","80.2","272.7","80.1","88.2","928","11","1","8297","2636707","5389121B4C525B1F","1005653","8994347","2636707","0","99998.3","5.97","52.2","60.3","1776.9","1903.8","8.6","11.8","569.7","572.5","10","90","f272ebb"
"2026-09-23T12:19:23.0466305+00:00","daaf99d9-8672-4922-b760-e1da71eddba5","kafka-channels","4","400000","1","0","1","40000000","89.941","400016.8","26195.3","5631","67455","661503","1081343","256.1","683.6","111.8","139.1","3710","12","3","33191","10544898","52075B97DD4BCBB2","4022049","35977951","10247487","297411","399990.7","88.71","62.8","90.4","1843.4","2051.5","41.6","52.8","618.6","989.1","10","90","f272ebb"
"2026-09-23T12:21:25.9259629+00:00","500b415e-b9bf-4d4b-ba19-ca0a3619c09c","kafka-channels","4","200000","3","0","1","20000000","89.940","200000.6","3831.7","3825","5875","6379","26047","142.9","365.0","86.1","94.9","1855","11","2","16591","5272442","2BA6E7415EE45804","2011929","17988071","5272442","0","199997.2","17.74","58.2","69.6","1866.4","2032.9","18.9","25.8","581.0","606.8","10","90","f272ebb"
"2026-09-23T12:23:32.4307742+00:00","846ae391-fd8f-4ea3-9263-35e318a6603b","kafka-pipelines","4","400000","4","0","1","40000000","89.941","399982.2","55876.8","4727","266751","1482751","1973247","280.3","706.0","113.0","132.2","3714","13","3","33222","10544898","52075B97DD4BCBB2","4025064","35974936","10431627","113271","399970.2","95.07","68.7","94.8","1854.6","1976.6","45.4","67.2","642.8","1038.7","10","90","f272ebb"
"2026-09-23T12:25:38.7149331+00:00","b66c0578-6429-44ee-a6f7-b9fc3186653f","kafka-pipelines","4","400000","5","0","1","40000000","89.941","399999.4","21842.8","4739","58623","539647","897535","284.1","701.0","108.3","129.1","3708","12","3","33177","10544898","52075B97DD4BCBB2","4023516","35976484","10408443","136455","399989.0","51.00","73.1","92.6","1896.4","2032.5","50.3","64.7","671.0","1071.1","10","90","f272ebb"
"2026-09-23T12:27:49.5381109+00:00","605c92de-0ca9-4963-bba6-06d060ff206d","kafka-direct","4","400000","5","0","1","40000000","90.348","398201.9","6918.4","4351","6403","74815","589823","88.3","222.3","107.1","122.2","3699","13","3","33164","10544898","52075B97DD4BCBB2","4023207","35976793","10368443","176455","398424.3","34.73","64.5","82.2","1906.1","2120.8","42.1","64.5","678.1","1088.0","10","90","f272ebb"
"2026-09-23T12:29:52.8413264+00:00","0077ede8-50b3-4b38-9e26-abcacd1833ee","kafka-direct","4","200000","1","0","1","20000000","89.942","200014.5","6536.9","6527","10135","10815","44543","64.6","191.8","87.3","94.8","1852","13","3","16575","5272442","2BA6E7415EE45804","2010326","17989674","5272442","0","199996.2","8.43","49.1","61.5","1867.6","2033.4","16.2","19.6","571.2","580.4","10","90","f272ebb"
"2026-09-23T12:31:55.8375773+00:00","5e44b440-6000-48ae-9919-79583c9910b1","kafka-pipelines","4","200000","2","0","1","20000000","89.940","200005.4","3813.8","3811","5831","6255","17343","151.1","321.0","86.7","94.9","1857","13","3","16591","5272442","2BA6E7415EE45804","2011478","17988522","5272442","0","199996.3","7.24","58.1","67.6","1832.8","1950.3","18.4","21.5","572.4","583.6","10","90","f272ebb"
"2026-09-23T12:33:58.6607803+00:00","d7ba0bd1-b9d4-4c01-831f-807f7a6ad458","kafka-channels","4","100000","5","0","1","10000000","89.937","100003.6","3546.8","3545","5711","6015","13119","79.6","210.6","80.7","88.6","928","11","1","8297","2636707","5389121B4C525B1F","1005934","8994066","2636707","0","99998.5","6.19","44.4","79.0","1851.5","1989.4","7.7","11.4","568.1","571.9","10","90","f272ebb"
"2026-09-23T12:36:01.5328886+00:00","0c38cb79-3798-4fc3-ab40-3e8cec803fe5","kafka-direct","4","100000","1","0","1","10000000","89.942","100002.7","3531.1","3525","5699","6027","33439","39.2","148.8","79.5","85.3","927","12","2","8297","2636707","5389121B4C525B1F","1005512","8994488","2636707","0","99998.8","5.14","51.8","60.8","1843.4","2137.5","8.5","11.3","568.2","570.8","10","90","f272ebb"
"2026-09-23T12:38:08.1722460+00:00","783d4cf3-3c5e-499a-b344-671f3c1c488b","kafka-direct","4","400000","1","0","1","40000000","89.943","400004.9","8675.4","4323","6439","180863","657407","91.0","340.6","104.9","115.7","3703","13","3","33191","10544898","52075B97DD4BCBB2","4022476","35977524","10544898","0","399991.3","47.49","61.3","120.1","1897.2","2106.9","39.8","60.1","617.3","881.2","10","90","f272ebb"
